,value
2015-02-06,99751801.82500005
2015-02-09,99751801.82500005
2015-02-10,99751801.82500005
2015-02-11,99751801.82500005
2015-02-12,99751801.82500005
2015-02-13,99751801.82500005
2015-02-16,99751801.82500005
2015-02-17,99751801.82500005
2015-02-25,99751801.82500005
2015-02-26,99751801.82500005
2015-02-27,99751801.82500005
2015-03-02,99751801.82500005
2015-03-03,99751801.82500005
2015-03-04,99751801.82500005
2015-03-05,99751801.82500005
2015-03-06,99751801.82500005
2015-03-09,99751801.82500005
2015-03-10,99751801.82500005
2015-03-11,99751801.82500005
2015-03-12,99751801.82500005
2015-03-13,99751801.82500005
2015-03-16,99751801.82500005
2015-03-17,99751801.82500005
2015-03-18,99751801.82500005
2015-03-19,99751801.82500005
2015-03-20,99751801.82500005
2015-03-23,99751801.82500005
2015-03-24,99751801.82500005
2015-03-25,99751801.82500005
2015-03-26,99751801.82500005
2015-03-27,99751801.82500005
2015-03-30,99751801.82500005
2015-03-31,99751801.82500005
2015-04-01,99751801.82500005
2015-04-02,101158437.80500002
2015-04-03,101571541.805
2015-04-07,102831660.805
2015-04-08,104630841.80499999
2015-04-09,104512241.80499999
2015-04-10,103214825.80499999
2015-04-13,105140272.80499999
2015-04-14,106802667.80499999
2015-04-15,107524702.80499999
2015-04-16,105385718.80499999
2015-04-17,107788867.80499998
2015-04-20,109567302.80499996
2015-04-21,108712467.80499996
2015-04-22,111978118.80499996
2015-04-23,114759861.80499996
2015-04-24,115403967.80499996
2015-04-27,114933177.80499996
2015-04-28,116981637.80499996
2015-04-29,114963855.80499996
2015-04-30,115600048.80499996
2015-05-04,115499254.80499996
2015-05-05,117182854.71699992
2015-05-06,112771696.71699992
2015-05-07,111794980.71699992
2015-05-08,109292529.71699992
2015-05-11,112516757.7169999
2015-05-12,115945523.71699989
2015-05-13,117271348.71699989
2015-05-14,116965555.71699989
2015-05-15,116547812.71699989
2015-05-18,115638772.71699989
2015-05-19,116096254.7169999
2015-05-20,119172770.7169999
2015-05-21,120377226.71699992
2015-05-22,124071096.7169999
2015-05-25,125730612.71699989
2015-05-26,128930116.71699989
2015-05-27,131920479.7169999
2015-05-28,133069416.71699992
2015-05-29,125210528.71699993
2015-06-01,126274343.71699992
2015-06-02,127427205.15399997
2015-06-03,127427205.15399997
2015-06-04,127427205.15399997
2015-06-05,127427205.15399997
2015-06-08,127427205.15399997
2015-06-09,127427205.15399997
2015-06-10,127427205.15399997
2015-06-11,127427205.15399997
2015-06-12,127427205.15399997
2015-06-15,127427205.15399997
2015-06-16,127427205.15399997
2015-06-17,127427205.15399997
2015-06-18,127427205.15399997
2015-06-19,127427205.15399997
2015-06-23,127427205.15399997
2015-06-24,127427205.15399997
2015-06-25,127427205.15399997
2015-06-26,127427205.15399997
2015-06-29,127427205.15399997
2015-06-30,127427205.15399997
2015-07-01,127427205.15399997
2015-07-02,121671824.85299997
2015-07-03,115549241.85299999
2015-07-06,109050322.85299999
2015-07-07,111434698.85299997
2015-07-08,108383928.85299999
2015-07-09,103027204.85299999
2015-07-10,108547179.85299997
2015-07-13,114125956.85299996
2015-07-14,119024210.85299996
2015-07-15,118158271.85299996
2015-07-16,112849776.85299997
2015-07-17,114174040.85299997
2015-07-20,118903049.85299996
2015-07-21,119872735.85299996
2015-07-22,120781819.85299994
2015-07-23,120218913.85299994
2015-07-24,123466503.85299994
2015-07-27,121719696.85299994
2015-07-28,112187143.85299997
2015-07-29,111538939.85299997
2015-07-30,116296398.85299997
2015-07-31,112519290.85299997
2015-08-03,112944434.85299997
2015-08-04,113936414.26600002
2015-08-05,118019073.26600002
2015-08-06,115646077.26600003
2015-08-07,114500933.26600003
2015-08-10,117400467.26600002
2015-08-11,123250784.266
2015-08-12,123076836.266
2015-08-13,122014815.266
2015-08-14,124837617.266
2015-08-17,124920807.26600002
2015-08-18,126816227.26600002
2015-08-19,117794023.26600003
2015-08-20,119974892.26600002
2015-08-21,116635351.26600002
2015-08-24,110541395.26600002
2015-08-25,101220541.26600003
2015-08-26,93695103.26600005
2015-08-27,91869846.26600005
2015-08-28,95894190.26600005
2015-08-31,100813041.26600003
2015-09-01,101279566.26600003
2015-09-02,100406051.11500002
2015-09-07,101116410.11500002
2015-09-08,97674196.11500002
2015-09-09,100708207.11500001
2015-09-10,103337841.11500001
2015-09-11,101467056.11500001
2015-09-14,101334790.11500001
2015-09-15,96823500.11500001
2015-09-16,91530794.11500002
2015-09-17,97767639.11500001
2015-09-18,95261645.11500001
2015-09-21,95514850.11500001
2015-09-22,98053544.11500001
2015-09-23,98898109.11500001
2015-09-24,96604566.11500001
2015-09-25,97469825.11500001
2015-09-28,95195198.11500001
2015-09-29,95945176.11500001
2015-09-30,93794645.11500002
2015-10-08,94709287.11500002
2015-10-09,98189500.881
2015-10-12,99442671.881
2015-10-13,103157121.88099998
2015-10-14,103175767.88099998
2015-10-15,102271662.88099998
2015-10-16,104923536.88099998
2015-10-19,106052967.88099998
2015-10-20,106003267.88099998
2015-10-21,107882824.88099998
2015-10-22,103487504.88099998
2015-10-23,106268333.88099998
2015-10-26,108401460.88099998
2015-10-27,108558319.88099998
2015-10-28,108906056.881
2015-10-29,106658183.88100001
2015-10-30,107218979.88100003
2015-11-02,106724251.88100003
2015-11-03,105124926.84400003
2015-11-04,105124926.84400003
2015-11-05,105124926.84400003
2015-11-06,105124926.84400003
2015-11-09,105124926.84400003
2015-11-10,105124926.84400003
2015-11-11,105124926.84400003
2015-11-12,105124926.84400003
2015-11-13,105124926.84400003
2015-11-16,105124926.84400003
2015-11-17,105124926.84400003
2015-11-18,105124926.84400003
2015-11-19,105124926.84400003
2015-11-20,105124926.84400003
2015-11-23,105124926.84400003
2015-11-24,105124926.84400003
2015-11-25,105124926.84400003
2015-11-26,105124926.84400003
